转炉终点C,转炉终点Mn,转炉终点P,钢水净重,连铸正样C,连铸正样Ceq_val,低铝硅铁,石油焦增碳剂,加入C含量,C收得率
0.00051,,,72100.0,,0.475,0,85,132.65,
0.00061,,,70900.0,,0.468,0,85,134.52,
0.00054,,,75300.0,,0.462,0,85,132.65,
0.00052,,,71900.0,,0.462,0,92,139.54,
0.00065,,,71400.0,,0.469,0,76,123.84,
0.00056,,,72850.0,,0.445,0,85,132.82,
0.00044,,,72050.0,,0.452,0,93,115.86699999999999,
0.00052,,,72000.0,,0.476,0,78,126.11699999999999,
0.00063,,,64750.0,,0.473,0,85,134.4435,
0.00041,,,75400.0,,0.478,0,93,140.687,
0.00028,,,70650.0,,0.488,0,90,152.197,
0.00048,,,71650.0,,0.469,0,93,141.027,
0.00051,,,68750.0,,0.466,0,90,138.147,
0.00047,,,72750.0,,0.465,0,90,138.31699999999998,
0.00037,,,71500.0,,0.468,0,85,133.32999999999998,
0.00077,,,69300.0,,0.455,0,72,120.34,
0.00068,,,73150.0,,0.46,0,72,120.68,
0.00042,,,73400.0,,0.454,0,102,150.5,
0.0005,,,76850.0,,0.475,0,85,133.5,
0.00086,,,75250.0,,0.457,0,68,116.16,
0.00076,,,73450.0,,0.478,0,0,51.22,
0.00065,,,73000.0,,0.47,0,56,103.28,
0.0008,,,67300.0,,0.461,0,88,135.53,
0.00052,,,72550.0,,0.47,0,102,151.18,
0.00039,,,72400.0,,0.453,0,85,132.31,
0.00069,,,69950.0,,0.451,0,68,114.30700000000002,
0.00071,,,67500.0,,0.466,0,68,115.85400000000001,
0.00069,,,71600.0,,0.476,0,68,115.85400000000001,
0.0007,,,70300.0,,0.466,0,68,115.701,
0.00065,,,71050.0,,0.46,0,85,131.953,
0.00056,,,69700.0,,0.476,0,68,119.97684616,
0.00078,,,71900.0,,0.457,0,68,118.46384616000002,
0.00051,,,64550.0,,0.463,0,85,155.889,
0.00067,,,71800.0,,0.455,0,68,115.61600000000001,
0.00065,,,72600.0,,0.474,0,68,115.412,
0.00074,,,67650.0,,0.46,0,68,115.786,
0.0007,,,69950.0,,0.461,0,68,116.17699999999999,
0.00094,,,70500.0,,0.466,0,51,104.14984616,
0.00092,,,64300.0,,0.472,0,51,105.39084616000001,
0.00081,,,71800.0,,0.471,0,68,120.41884616,
0.00051,,,71500.0,,0.457,0,102,145.451,
0.00044,,,60400.0,,0.452,0,85,133.5,
0.00051,,,73900.0,,0.46,0,85,132.99,
0.00034,,,74350.0,,0.451,0,96,144.06,
0.00022,,,71700.0,,0.466,0,93,141.18,
0.00027,,,71800.0,,0.465,0,93,121.4022,
0.00024,,,71250.0,,0.461,0,102,150.16,
0.00067,,,72700.0,,0.455,0,68,115.65,
0.00058,,,71800.0,,0.463,0,78,125.68350000000001,
0.00032,,,71200.0,,0.472,0,102,150.517,
0.00055,,,73100.0,,0.466,0,88,110.9735,
0.00046,,,72750.0,,0.457,0,92,139.727,
0.00065,,,68550.0,,0.473,0,70,132.827,
0.00028,,,71800.0,,0.482,0,90,152.89399999999998,
0.00057,,,68950.0,,0.485,0,70,132.9205,
0.0009,,,71400.0,,0.483,0,44,105.06549999999999,
0.00068,,,65400.0,,0.47,0,68,129.547,
0.00068,,,70200.0,,0.475,0,68,129.547,
0.00074,,,66050.0,,0.477,0,68,131.57,
0.00068,,,72700.0,,0.487,0,68,143.767,
0.00085,,,71150.0,,0.474,0,68,104.88,
0.00085,,,71300.0,,0.46,0,51,112.36000000000001,
0.00035,,,64350.0,,0.468,0,85,148.57,
0.00056,,,73900.0,,0.461,0,85,148.587,
0.0009,,,71200.0,,0.469,0,68,129.2127,
0.00051,,,67950.0,,0.477,0,68,130.691,
0.00039,,,,,0.467,0,85,148.371,
0.00048,,,74300.0,,0.47,0,85,146.654,
0.00034,,,69850.0,,0.47,0,80,142.024,
0.00056,,,70750.0,,0.475,0,92,139.557,
0.00048,,,71300.0,,0.469,0,102,149.327,
0.00045,,,73250.0,,0.476,0,102,149.667,
0.00045,,,72700.0,,0.467,0,102,149.837,
0.00049,,,73400.0,,0.461,0,92,140.577,
0.00043,,,75600.0,,0.454,0,90,137.3735,
0.00065,,,71900.0,,0.462,0,85,133.5935,
0.00065,,,77400.0,,0.469,0,75,121.95350000000002,
0.00094,,,72900.0,,0.458,0,72,126.04384616,
0.0006,,,78250.0,,0.467,0,87,134.3235,
0.00065,,,73500.0,,0.471,0,80,127.43350000000001,
0.00038,,,72200.0,,0.454,0,97,144.867,
0.00094,,,73500.0,,0.461,0,60,108.40350000000001,
0.00082,,,73100.0,,0.463,0,60,111.80384615999999,
0.00052,,,68100.0,,0.46,0,85,133.5935,
0.00076,,,75800.0,,0.461,0,68,142.612,
0.00058,,,78100.0,,0.461,0,85,131.222,
0.00069,,,69800.0,,0.467,0,68,115.922,
0.00064,,,72100.0,,0.462,0,85,132.803,
0.00069,,,74650.0,,0.469,0,68,116.279,
0.00068,,,70650.0,,0.472,0,68,116.245,
0.00051,,,71350.0,,0.479,0,85,157.521,
0.00067,,,75800.0,,0.452,0,68,116.602,
0.00069,,,72950.0,,0.46,0,68,114.868,
0.00088,,,68550.0,,0.453,0,51,104.28584615999999,
0.00064,,,72250.0,,0.468,0,68,115.905,
0.00034,,,71500.0,,0.452,0,85,132.225,
0.00061,,,71400.0,,0.463,0,102,150.024,
0.00066,,,71550.0,,0.471,0,85,131.426,
