转炉终点C,转炉终点P,钢水净重,连铸正样Mn,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样V_val,连铸正样Mo_val,连铸正样Ti_val,低铝硅铁,钒氮合金(进口),钒铁(FeV50-B).1,硅铝钙,硅铝合金FeAl30Si25,硅锰面（硅锰渣）,碳化硅(55%),加入C含量,C收得率,加入Mn含量,Mn收得率
0.00069,0.00013,68800.0,0.0129,0.0036,0.46,0.0029,0.034,0.0034,0.0,0,4,38,50,0,0,132,128.68,0.8608019894311468,929.6,0.880722891566265
0.00067,0.00017,72000.0,0.0135,0.0034,0.48,0.003,0.032,0.0039,0.0,0,4,38,25,0,0,132,128.68,0.9679825924774633,929.6,0.9604130808950085
0.00076,0.00019,73200.0,0.013,0.0037,0.471,0.0028,0.034,0.0035,0.0,0,5,39,25,0,0,132,129.36,0.9280148423005564,956.1600000000001,0.903363453815261
0.00066,0.00014,73200.0,0.0131,0.0037,0.472,0.0024,0.034,0.0034,0.0,0,5,40,25,0,0,132,129.36,0.9846011131725415,956.1600000000001,0.9263303212851405
0.00059,0.0002,71350.0,0.0133,0.0038,0.465,0.0023,0.032,0.0031,0.0,0,4,39,50,0,0,132,155.28,0.7857322256568778,956.1600000000001,0.9178432479919677
0.00042,0.00038,71800.0,0.0143,0.004,0.491,0.0021,0.034,0.0029,0.0,0,4,39,50,0,0,132,155.12,0.916477565755544,1062.4,0.8785768072289156
0.00054,0.00017,69350.0,0.013,0.0035,0.45,0.0019,0.036,0.0043,0.002,0,31,0,50,0,0,132,140.03,0.8221166892808683,922.96,0.9091780792233682
0.00072,0.00023,73550.0,0.0129,0.0037,0.459,0.0023,0.035,0.0037,0.002,0,4,39,25,0,0,132,129.19,0.8995200866940165,949.5200000000001,0.9062842278203723
0.0,0.0,75800.0,0.0137,0.0032,0.429,0.0019,0.027,0.003,,0,25,0,75,0,0,0,108.28999999999999,1.3299473635608092,1042.48,0.9961438109124395
0.00071,0.00022,73000.0,0.0132,0.003,0.411,0.0021,0.026,0.003,,0,23,0,0,75,0,0,90.5505,0.8787361748416629,976.08,0.9124252110482746
0.00048,0.00033,72650.0,0.0142,0.0041,0.49,0.0025,0.033,0.004,0.0,0,4,40,50,0,200,132,146.7,0.950838445807771,996.0,0.9555371485943776
0.00041,0.00033,73750.0,0.0135,0.0036,0.478,0.0023,0.031,0.0031,0.0,0,4,40,50,0,200,132,146.7,1.0004260395364688,996.0,0.9107680722891566
0.00073,0.00026,70950.0,0.0142,0.0037,0.471,0.0026,0.034,0.0032,0.0,0,32,0,25,0,200,132,130.38,0.7999424758398528,996.0,0.92605421686747
0.00072,0.00016,74300.0,0.0136,0.0038,0.481,0.0028,0.032,0.0031,0.0,0,4,40,25,0,200,132,132.3,0.9434920634920632,996.0,0.9175602409638552
0.00075,0.00019,72900.0,0.0132,0.0032,0.402,0.0024,0.027,0.004,,0,23,0,0,75,0,0,83.3805,0.8305898861244535,996.0,0.8709939759036146
0.0007,0.00026,75400.0,0.0136,0.0032,0.41,0.0024,0.028,0.004,,0,24,0,0,75,0,0,91.57050000000001,0.823409285741587,1015.9200000000001,0.9128868414835811
0.00077,0.00032,76250.0,0.0142,0.0035,0.43,0.0026,0.028,0.004,,0,23,0,0,75,0,0,90.21050000000001,0.870602646033444,962.8000000000001,1.0295492314083923
0.00051,0.00033,70000.0,0.0134,0.0038,0.458,0.0026,0.035,0.004,0.0,0,4,40,25,0,0,132,136.25,0.868256880733945,962.8000000000001,0.8942667220606564
0.00065,0.00034,74600.0,0.0138,0.0037,0.475,0.003,0.035,0.0041,0.0,0,5,40,25,0,0,132,129.53,0.9502817880027793,962.8000000000001,0.9685292895720814
0.00084,0.00031,72600.0,0.0141,0.004,0.48,0.0028,0.035,0.004,0.0,0,5,40,25,0,0,132,122.69999999999999,0.8638630806845966,996.0,0.9257228915662651
0.00085,0.00021,72250.0,0.0132,0.0037,0.465,0.0032,0.034,0.0035,0.0,0,5,40,25,0,0,132,120.78,0.8673828448418611,996.0,0.8849899598393574
0.00065,0.00031,72200.0,0.0138,0.003,0.403,0.0029,0.027,0.003,,0,23,0,0,50,0,0,73.797,0.9294415762158355,962.8000000000001,0.9523680930619026
0.0007,0.00017,72200.0,0.0136,0.0033,0.4,0.0028,0.026,0.004,,0,21,0,0,50,0,0,73.797,0.8805235985202652,962.8000000000001,0.9298712089738262
0.00061,0.00028,73050.0,0.0134,0.0038,0.458,0.003,0.034,0.0037,0.0,0,5,40,25,0,0,132,129.53,0.8966996062688182,962.8000000000001,0.9256439551308683
0.00067,0.00028,75850.0,0.0131,0.0035,0.471,0.0021,0.033,0.0035,0.0,0,5,40,25,0,0,132,131.06,1.0012246299404852,1022.5600000000001,0.8901189172273509
0.00035,0.0002,74300.0,0.013,0.0036,0.471,0.0026,0.033,0.0037,0.0,0,5,40,50,0,0,132,147.04,1.0358745919477692,1009.2800000000001,0.8907637127457196
0.00037,0.00024,71850.0,0.0131,0.0036,0.463,0.0028,0.033,0.0037,0.0,0,4,40,50,0,0,132,143.48,0.9664796487315305,982.72,0.8846721344838815
0.00071,0.00019,72100.0,0.0129,0.0031,0.397,0.002,0.026,0.004,,0,23,0,0,125,0,0,108.0775,0.6604427378501538,1015.9200000000001,0.8374478305378376
0.00066,0.00021,71600.0,0.0137,0.0035,0.42,0.0021,0.027,0.003,,0,23,0,0,125,0,0,107.9075,0.7564256423325533,1009.2800000000001,0.9080532656943563
0.00016,0.0002,74000.0,0.0131,0.0033,0.4,0.0019,0.027,0.004,,0,24,0,0,125,0,0,108.41749999999999,1.0511218207392719,1029.2,0.8915662650602411
0.0,0.0,70500.0,0.0133,0.0037,0.475,0.0021,0.034,0.0036,0.0,0,30,0,50,0,0,132,142.41,1.188118811881188,1015.9200000000001,0.9229565320103944
0.00067,0.00026,72400.0,0.0128,0.0035,0.47,0.0034,0.035,0.0031,0.0,0,4,38,50,0,200,132,128.68,0.9733602735467826,929.6000000000001,0.9112306368330464
0.00069,0.00023,75050.0,0.0128,0.0037,0.469,0.0034,0.032,0.0033,0.0,0,5,40,50,0,200,132,129.36,0.9920802411873837,956.1600000000001,0.9340434655287817
0.0007,0.0002,73200.0,0.0131,0.0037,0.463,0.0029,0.036,0.0041,0.0,0,5,39,25,0,200,132,129.36,0.9053803339517623,956.1600000000001,0.9416415662650601
0.00079,0.00018,74800.0,0.0129,0.0035,0.46,0.0031,0.034,0.004,0.0,0,11,32,25,0,200,132,125.52000000000001,0.8998406628425749,956.1600000000001,0.9465779785809905
0.00047,0.00019,73700.0,0.0134,0.0035,0.468,0.0026,0.036,0.0033,0.0,0,32,0,75,0,0,132,147.89,0.9119683548583408,1042.48,0.89077967922646
,,74650.0,0.0137,0.0039,0.472,0.0026,0.032,0.0037,0.0,0,30,0,0,50,200,132,148.927,,1075.68,
0.00068,0.00013,69000.0,0.0145,0.0042,0.477,0.0027,0.034,0.0049,0.0,0,30,0,0,50,200,132,132.607,0.7909084739116337,1075.68,0.8787929495760821
0.00066,0.00015,74500.0,0.0141,0.0039,0.48,0.003,0.033,0.0039,0.0,0,30,0,0,50,200,132,132.607,0.921369158490879,1075.68,0.9142124051762606
0.00077,0.00014,69350.0,0.0146,0.0043,0.51,0.0034,0.035,0.0035,0.0,0,30,0,0,25,200,132,121.21350000000001,0.989786616177241,1009.28,0.948230421686747
0.00067,0.00016,73800.0,0.0133,0.0036,0.476,0.0028,0.031,0.0034,0.0,0,9,30,0,50,200,132,146.547,0.8712153780015967,982.72,0.9387211006186909
0.00088,0.00014,72550.0,0.0133,0.0039,0.475,0.0028,0.03,0.0035,0.0,0,9,30,25,0,200,132,116.94,0.9430135112023257,996.0,0.9032329317269077
0.00067,0.00027,75250.0,0.0131,0.0038,0.471,0.0027,0.03,0.0034,0.0,0,8,30,50,0,200,132,130.72,0.9958881578947366,1009.28,0.8872413998097655
0.00067,0.00023,77600.0,0.0136,0.0039,0.48,0.0024,0.033,0.0032,0.0,0,10,32,25,0,200,132,132.08,1.01641429436705,1062.4,0.9203313253012048
0.0005,0.00036,69050.0,0.0141,0.0039,0.499,0.0026,0.033,0.0035,0.0,0,9,28,50,0,200,88,143.27,0.9639142877085223,1002.6400000000001,0.8746259873932816
0.00069,0.00028,73450.0,0.0138,0.0039,0.484,0.0027,0.032,0.0022,0.002,0,9,29,50,0,200,132,131.06,0.9583358766976955,1022.56,0.897869073697387
0.0005,0.00027,74050.0,0.0128,0.0036,0.456,0.0025,0.031,0.002,0.002,0,9,28,50,0,200,132,146.02,0.9128201616216955,969.44,0.8936963607856081
0.0,0.0,62800.0,0.0136,0.0038,0.481,0.0028,0.033,0.003,0.002,0,9,28,50,0,200,132,142.41,1.058352643775016,1015.9200000000001,0.8406961178045514
0.00071,0.00027,74550.0,0.0131,0.0037,0.452,0.0027,0.032,0.0035,0.002,0,9,28,25,0,200,132,130.38,0.8519673262770363,996.0,0.9206475903614458
0.00064,0.0002,69200.0,0.0137,0.0038,0.473,0.0028,0.033,0.0043,0.003,0,9,28,25,0,200,132,141.9,0.8095278365045807,996.0,0.875421686746988
0.0006,0.00017,69950.0,0.0132,0.0037,0.474,0.0026,0.032,0.0038,0.002,0,9,28,25,0,200,132,141.56,0.8894461712348121,982.72,0.8612778817974601
0.00069,0.0003,73200.0,0.0138,0.0038,0.484,0.0029,0.031,0.0029,0.002,0,9,28,25,0,200,132,142.24,0.8800056242969627,1009.28,0.8848287888395688
0.00056,0.00014,71550.0,0.0137,0.0039,0.472,0.0026,0.032,0.0028,0.002,0,9,28,50,0,200,132,156.47,0.7956605100019173,1002.6400000000001,0.892020067023059
0.00045,0.00048,70800.0,0.0139,0.0037,0.474,0.0022,0.032,0.0021,0.001,0,9,28,50,0,200,132,156.3,0.8380038387715931,996.0,0.8956626506024097
0.00072,0.00028,70900.0,0.014,0.0039,0.487,0.0024,0.033,0.0034,0.002,0,9,28,25,0,200,132,142.24,0.8374015748031494,1009.28,0.9062004597336716
0.00053,0.00022,73300.0,0.0132,0.0038,0.464,0.0025,0.033,0.0054,0.002,0,9,28,50,0,200,132,147.21,0.8813327898919909,1015.9200000000001,0.8802464761004801
0.0007,0.00024,74550.0,0.013,0.0033,0.458,0.0019,0.031,0.0014,0.001,0,9,28,50,0,200,88,124.41,0.9587653725584759,1015.9200000000001,0.8879193243562484
0.00072,0.00022,67050.0,0.0133,0.0035,0.462,0.0016,0.032,0.0011,0.001,0,8,27,25,0,0,88,115.31,0.9187321134333535,922.96,0.9153484441362573
0.00066,0.00022,70850.0,0.0132,0.0035,0.463,0.0023,0.034,0.0028,0.001,0,8,30,25,0,0,88,117.26500000000001,0.9908668400631049,999.32,0.8578683504783252
0.00094,0.0002,71700.0,0.0132,0.0034,0.463,0.0023,0.033,0.0012,0.001,0,9,30,0,0,0,88,104.52384615999999,0.9329163017091181,962.8000000000001,0.8861965101786455
0.00063,0.00033,75400.0,0.0132,0.0037,0.473,0.0027,0.03,0.0006,0.001,0,9,29,0,0,0,88,105.42484616,1.2659065188243666,997.9920000000001,0.9066204939518553
0.00066,0.00026,72300.0,0.0134,0.0037,0.477,0.0025,0.032,0.003,0.001,0,9,29,25,0,0,88,132.106,0.9522807442508288,941.552,0.9291361496762791
0.00069,0.00026,76300.0,0.0131,0.0036,0.472,0.003,0.03,0.0019,0.001,0,9,29,25,0,0,88,133.466,0.9775748130610041,994.672,0.9358461884922868
0.00061,0.00028,78150.0,0.0137,0.0037,0.465,0.0035,0.034,0.0058,0.002,0,10,30,25,0,0,88,118.53999999999999,1.0482411000506162,1049.1200000000001,0.9385866249809364
0.00084,0.00022,78600.0,0.0137,0.0037,0.474,0.0031,0.034,0.0027,0.001,0,10,30,0,0,0,88,102.237,1.1224507761377975,1049.784,0.9433940696371824
0.00074,0.00022,74600.0,0.0132,0.0034,0.463,0.0024,0.033,0.0026,0.001,0,9,29,25,0,0,88,118.33600000000001,0.9834369929691724,1041.152,0.852651678141136
0.00078,0.00028,72700.0,0.0138,0.0038,0.474,0.0026,0.032,0.003,0.001,0,9,29,25,0,0,88,117.40100000000001,0.9412526298753843,1004.6320000000001,0.9045600777200009
0.00079,0.00026,76100.0,0.0134,0.0036,0.459,0.0031,0.032,0.0036,0.001,0,9,29,25,0,0,88,118.523,0.9053179551648205,1048.4560000000001,0.9072865241841335
0.00068,0.00027,72200.0,0.0139,0.0036,0.478,0.0033,0.032,0.0049,0.002,0,9,29,25,0,0,88,134.35,0.870591737997767,1029.2,0.9119704624951417
0.00035,0.00027,73450.0,0.0137,0.0035,0.483,0.0025,0.033,0.0034,0.001,0,28,0,75,0,0,132,164.04,0.9179011216776396,1035.8400000000001,0.9147213855421685
0.00063,0.0003,75900.0,0.0132,0.0035,0.465,0.0026,0.033,0.0027,0.001,0,31,0,0,50,0,132,147.737,0.8579638140750117,1029.2,0.9070831713952585
0.00057,0.00018,74600.0,0.0139,0.004,0.476,0.0024,0.034,0.0027,0.002,0,31,0,0,75,0,88,151.5285,0.8517077645459434,1051.776,0.929152214920287
0.00096,0.00014,73300.0,0.0135,0.0042,0.48,0.003,0.035,0.0028,0.002,0,30,0,0,50,0,132,113.39699999999999,0.930818275615757,962.8000000000001,0.9592646447860407
0.00092,0.00022,71600.0,0.0137,0.0042,0.483,0.0029,0.032,0.0023,0.002,0,30,0,0,50,0,132,113.39699999999999,0.9344868030018431,962.8000000000001,0.9370170336518486
0.0004,0.00033,73500.0,0.0129,0.0036,0.471,0.0031,0.035,0.0027,0.001,0,0,48,50,0,0,132,145.85,1.0078848131642097,962.8000000000001,0.9313460739509763
0.00028,0.00016,72500.0,0.0132,0.0039,0.465,0.0026,0.036,0.0032,0.001,0,32,0,75,0,0,132,151.5,0.9666666666666668,996.0,0.9098895582329317
0.00089,0.00014,70250.0,0.0144,0.0048,0.485,0.0029,0.082,0.0042,0.0026,0,76,0,0,25,0,0,108.1155,0.8511961744615714,1029.2,0.9214681305868635
0.00069,0.00015,73800.0,0.0147,0.0048,0.49,0.0027,0.085,0.0069,0.0024,0,80,0,0,50,0,0,125.379,0.88880913071567,1062.4,0.9655685240963854
0.00104,0.00014,69400.0,0.0141,0.0046,0.48,0.0025,0.08,0.0054,0.0028,0,73,0,0,25,0,0,92.52550000000001,0.8700736553706817,982.72,0.9321882123086942
0.00078,0.00011,68200.0,0.0144,0.0047,0.495,0.0024,0.086,0.0059,0.0024,0,75,0,0,50,0,0,114.419,0.9060033735655791,1009.2800000000001,0.9189917564996829
0.00121,0.00021,243250.0,0.0145,0.0046,0.488,0.0029,0.085,0.0048,0.0027,120,77,0,0,25,0,0,81.7835,2.944573171850068,1015.9200000000001,3.2084711394598
0.00124,0.00022,68800.0,0.0146,0.0047,0.489,0.003,0.085,0.0055,0.003,0,76,0,0,25,0,0,81.5155,0.810250811195417,1002.6400000000001,0.9263544243197956
0.00089,0.0002,72750.0,0.0149,0.0048,0.493,0.0033,0.073,0.0055,0.0025,0,69,0,0,25,0,0,109.8215,0.8677945575319952,1095.6000000000001,0.9163472070098574
0.00066,0.00011,72900.0,0.0149,0.0049,0.511,0.0027,0.073,0.0035,0.0023,0,69,0,0,50,0,0,129.625,0.9785612343297974,1115.52,0.9214447074010326
0.00127,0.00031,69400.0,0.0144,0.0048,0.475,0.0031,0.085,0.0025,0.0024,0,77,0,0,25,0,0,80.2875,0.7174466760080958,1029.2,0.8833462883793237
0.00065,0.00023,70500.0,0.0145,0.0049,0.487,0.003,0.086,0.0045,0.0022,0,78,0,0,50,0,0,125.397,0.8714323309170076,1062.4,0.8958490210843374
0.00081,0.00019,71700.0,0.0141,0.0047,0.489,0.0026,0.083,0.0038,0.0018,0,77,0,0,25,0,0,108.9835,0.9802676551955112,1062.4,0.8975997740963854
0.00031,0.00017,69100.0,0.0148,0.0049,0.491,0.0024,0.083,0.0057,0.0017,0,75,0,0,75,0,0,125.49050000000001,1.040708260784681,1062.4,0.9235881024096385
0.00075,0.00014,74650.0,0.0138,0.0046,0.474,0.0026,0.083,0.0058,0.0018,0,78,0,0,50,0,0,109.077,0.9923494412204223,1062.4,0.9134506777108432
0.0007,0.00015,72350.0,0.0144,0.0049,0.485,0.0026,0.084,0.0062,0.0021,0,78,0,0,50,0,0,109.077,0.994939354767733,1062.4,0.9261671686746986
0.0007,0.00016,73050.0,0.0144,0.0047,0.495,0.0027,0.082,0.0059,0.0027,0,78,0,0,50,0,0,109.077,1.0715366209191672,1062.4,0.942003953313253
0.0008,0.00018,74000.0,0.0139,0.0047,0.479,0.0028,0.082,0.0076,0.0023,0,78,0,0,25,0,0,108.9835,0.9506026141571889,1062.4,0.9054969879518071
0.00069,0.00012,69650.0,0.0137,0.0046,0.473,0.0026,0.082,0.0076,0.0027,0,73,0,0,50,0,0,123.017,0.854934683824187,969.44,0.9196237002805744
0.00074,0.00014,72800.0,0.0147,0.005,0.49,0.0027,0.085,0.006,0.0024,0,78,0,0,50,0,0,109.077,0.9744309066072592,1062.4,0.952484939759036
0.00079,0.00014,72050.0,0.014,0.0047,0.467,0.0024,0.084,0.0041,0.0017,0,76,0,0,50,0,0,108.39699999999999,0.8707390425934297,1035.8400000000001,0.9251090902069817
0.00071,0.00016,74000.0,0.0143,0.0049,0.484,0.0029,0.083,0.0069,0.0022,0,77,0,0,50,0,0,109.083,1.0107899489379648,1062.4,0.9333584337349397
0.00054,0.00015,72950.0,0.0139,0.0047,0.466,0.0029,0.081,0.0051,0.0017,0,75,0,0,50,0,0,124.72300000000001,0.912437962524955,1035.8400000000001,0.9225797420451032
0.00074,0.00012,73100.0,0.0144,0.005,0.495,0.0065,0.084,0.0081,0.0024,0,78,0,0,50,0,0,109.083,0.9783926001301763,1062.4,0.9220067771084335
0.00065,0.00028,74850.0,0.0148,0.0051,0.492,0.003,0.083,0.0053,0.0024,0,79,0,0,50,0,0,125.75500000000001,0.9225676911454813,1075.68,0.9463409192324854
0.00058,,69950.0,0.0146,0.0048,0.477,0.0029,0.082,0.0,0.001,0,77,0,0,50,0,0,124.049,0.8571129150577592,1009.2800000000001,
0.00044,,75750.0,0.0143,0.0047,0.472,0.0032,0.081,0.0,0.0,0,80,0,0,50,0,0,124.587,1.0092947097209177,1030.528,
0.00032,,73650.0,0.0143,0.0046,0.482,0.0028,0.082,0.0,0.001,0,78,0,0,100,0,0,142.69119999999998,0.9703611715368574,1092.28,
0.00069,,73300.0,0.0132,0.0035,0.463,0.0025,0.033,0.0,0.0,0,5,40,25,0,0,88,117.112,1.0076934899924859,993.344,
0.0008,,73900.0,0.0134,0.0036,0.477,0.0026,0.035,0.0,0.0,0,5,40,0,0,0,88,122.71384616000002,0.9635424501798533,1035.8400000000001,
0.00105,,73800.0,0.0134,0.0036,0.467,0.0024,0.035,0.0,0.0,0,5,40,0,0,0,88,106.03684616,0.8699806090121079,1021.8960000000001,
0.00094,,74450.0,0.0129,0.0036,0.458,0.0022,0.033,0.0,0.0,0,11,31,0,0,0,88,104.82984616,0.9658699665118349,974.7520000000001,
0.00079,,74000.0,0.0133,0.0036,0.475,0.0026,0.034,0.0,0.0,0,11,30,0,0,0,88,121.96584616,0.9768308403625311,1006.624,
0.00067,,74150.0,0.0133,0.0036,0.466,0.0028,0.033,0.0,0.0,0,5,40,25,0,0,88,133.874,0.902822803531679,1010.6080000000001,
0.00089,,74650.0,0.0129,0.0034,0.459,0.0026,0.033,0.0001,0.0,0,4,39,0,0,0,88,104.76184615999999,1.004721698386687,972.096,
0.00073,,70800.0,0.013,0.0034,0.459,0.0021,0.034,0.0,0.0,0,4,40,25,0,0,88,116.721,0.9523222042306012,978.072,
0.00065,,71150.0,0.0136,0.0035,0.47,0.0027,0.032,0.0,0.001,0,9,29,25,0,0,88,133.602,0.8787106480441909,999.984,
0.00064,,71800.0,0.0131,0.0034,0.471,0.0027,0.031,0.0,0.0,0,9,29,25,0,0,88,117.333,1.077003059667783,1001.976,
0.00075,,72250.0,0.0132,0.0035,0.464,0.0033,0.031,0.0,0.0,0,10,30,25,0,0,88,118.88,0.9420213660834456,1062.4,
0.00069,,75550.0,0.0133,0.0033,0.475,0.0027,0.032,0.0,0.0,0,9,29,25,0,0,88,133.84,0.9652607591153615,1009.2800000000001,
0.0009,,71050.0,0.0132,0.0034,0.472,0.0023,0.031,0.0001,0.0,0,9,29,0,0,0,88,105.23784615999999,1.0127060167876016,990.6880000000001,
0.00094,,71600.0,0.0134,0.0039,0.467,0.0029,0.03,0.0002,0.0,0,9,29,25,0,0,132,114.06,0.8537261090654042,996.0,
0.00058,,73500.0,0.0134,0.004,0.467,0.0025,0.033,0.0003,0.0,0,28,0,75,0,0,132,151.5,0.8344554455445544,996.0,
0.0004,,71050.0,0.0129,0.0038,0.461,0.0036,0.034,0.0,0.0,0,0,47,50,0,0,132,145.85,0.9255742200891327,962.8000000000001,
0.00071,,73650.0,0.0131,0.0038,0.467,0.0044,0.035,0.0,0.0,0,0,48,25,0,0,132,113.21000000000001,1.0343918381768393,962.8000000000001,
0.00072,,72300.0,0.0132,0.0039,0.463,0.0026,0.031,0.0,0.0,0,9,29,25,0,0,132,120.44,0.9484722683493855,982.72,
0.00065,,72050.0,0.0131,0.0038,0.47,0.0021,0.031,0.0001,0.0,0,9,29,50,0,0,132,130.38,0.9670770056757171,996.0,
0.00039,,71750.0,0.0131,0.0039,0.461,0.0025,0.031,0.0,0.0,0,9,30,75,0,0,132,147.54999999999998,0.9287868519146053,1029.2,
0.00056,,74300.0,0.0128,0.0038,0.467,0.003,0.03,0.0,0.0,0,9,29,50,0,0,132,131.96,1.0360109123976962,982.72,
0.00052,,74900.0,0.0136,0.004,0.479,0.0023,0.032,0.0,0.0,0,9,30,50,0,0,132,153.37,0.9181195801004106,1069.04,
0.00067,,74000.0,0.0131,0.0037,0.472,0.0029,0.031,0.0,0.0,0,9,30,25,0,0,132,132.42000000000002,0.9667723908775107,1075.68,
0.00103,,76050.0,0.0133,0.004,0.475,0.0028,0.031,0.0001,0.0,0,9,30,0,0,0,132,102.42384616,1.0172289355082735,1002.6400000000001,
0.00033,,75100.0,0.0129,0.0037,0.458,0.0027,0.031,0.0,0.0,0,9,30,50,0,0,132,148.06,0.9992367958935566,1049.1200000000001,
0.00082,,75800.0,0.0136,0.0039,0.461,0.0031,0.032,0.0003,0.002,0,9,28,0,0,0,132,119.08384616,0.8784062941623082,1015.9200000000001,
0.00048,,72500.0,0.0133,0.0038,0.476,0.003,0.032,0.0001,0.0,0,9,29,50,0,0,132,140.66,0.989620361154557,1022.5600000000001,
0.0008,,74450.0,0.0138,0.004,0.484,0.0027,0.034,0.0001,0.0,0,9,30,0,0,0,132,134.72384616,0.8841790328531102,989.36,
0.00063,,71100.0,0.0136,0.0039,0.48,0.0027,0.031,0.0003,0.0,0,9,30,50,0,0,132,130.72,0.9627218482252141,1009.2800000000001,
0.00068,,73650.0,0.0131,0.0036,0.451,0.0024,0.03,0.0001,0.0,0,9,28,50,0,0,132,130.04,0.8608735773608122,982.72,
0.00071,,73750.0,0.0133,0.0038,0.465,0.0029,0.032,0.0003,0.0,0,9,29,25,0,0,132,130.72,0.8970509485924112,1009.2800000000001,
0.00068,,73550.0,0.0132,0.0037,0.461,0.0022,0.03,0.0005,0.0,0,8,27,50,0,0,132,128.68,0.925948088281007,929.6,
0.00058,,68200.0,0.0134,0.0039,0.477,0.0027,0.031,0.0007,0.0,0,9,28,50,0,0,132,130.72,0.9495410036719705,1009.2800000000001,
0.00071,,71250.0,0.013,0.0037,0.47,0.0025,0.031,0.0005,0.0,0,9,29,50,0,0,132,130.72,0.9211482558139533,1009.2800000000001,
0.00067,,73650.0,0.0133,0.0037,0.453,0.002,0.032,0.0008,0.0,0,29,0,25,0,0,132,130.72,0.86202952876377,1009.2800000000001,
0.00069,,73550.0,0.0133,0.0038,0.473,0.0021,0.031,0.0,0.0,0,9,39,25,0,0,132,130.04,0.9671677945247615,982.72,
0.00065,,72400.0,0.0134,0.004,0.476,0.0026,0.032,0.0004,0.0,0,9,28,25,0,0,132,129.36,0.9794372294372292,956.1600000000001,
0.00061,,69850.0,0.0135,0.0039,0.469,0.0029,0.034,0.0004,0.0,0,10,30,25,0,0,132,146.35999999999999,0.806548920470074,982.72,
0.00045,,74050.0,0.0133,0.0037,0.464,0.002,0.032,0.0003,0.0,0,30,0,50,0,0,132,147.54999999999998,0.9284479837343275,1029.2,
0.00045,,73950.0,0.0134,0.0037,0.458,0.0021,0.043,0.0012,0.0,0,35,0,50,0,0,132,66.97,1.9323951022846053,1069.04,
0.00045,,72600.0,0.0137,0.0038,0.47,0.0021,0.033,0.0,0.0,0,10,30,50,0,0,132,148.4,0.9050539083557951,1062.4,
0.00048,,74850.0,0.0129,0.0036,0.456,0.0019,0.03,0.0001,0.0,0,9,29,50,0,0,132,146.35999999999999,0.9307666028969666,982.72,
0.00054,,74500.0,0.0131,0.0037,0.469,0.0019,0.031,0.0,0.0,0,9,30,50,0,0,132,146.7,0.9445807770961143,996.0,
0.00054,,73400.0,0.0137,0.0038,0.461,0.0024,0.032,0.0008,0.0,0,9,28,50,0,200,132,147.04,0.8785636561479869,1009.28,
0.00054,,73100.0,0.0131,0.004,0.46,0.0023,0.031,0.0001,0.0,0,9,28,50,0,200,132,146.7,0.8770006816632583,996.0,
0.00068,,71950.0,0.0134,0.004,0.475,0.0022,0.031,0.0,0.0,0,9,28,25,0,200,132,133.78,0.9250560621916578,1128.8,
0.00049,,73400.0,0.0132,0.0036,0.461,0.0021,0.031,0.0008,0.0,0,9,28,50,0,200,132,141.9,0.9362508809020436,996.0,
0.00068,,72000.0,0.0133,0.0038,0.474,0.0024,0.03,0.0002,0.0,0,9,28,25,0,200,132,130.72,0.9473684210526314,1009.28,
0.00065,,63600.0,0.0135,0.0037,0.475,0.0017,0.03,0.0001,0.0,0,9,28,25,0,200,132,146.7,0.7586912065439673,996.0,
0.00051,,73500.0,0.0131,0.0038,0.47,0.0022,0.03,0.0006,0.0,0,9,28,50,0,200,132,147.04,0.9447429270946681,1009.28,
0.00058,,74800.0,0.0136,0.0038,0.469,0.0026,0.03,0.0002,0.001,0,9,28,50,0,200,132,142.24,0.9044994375703037,1009.28,
0.00065,,68050.0,0.0134,0.0036,0.467,0.0028,0.031,0.0007,0.001,0,9,28,25,0,200,132,130.38,0.8611942015646572,996.0,
0.00058,,64300.0,0.0132,0.0038,0.471,0.0021,0.03,0.0001,0.0,0,0,28,50,0,200,132,137.1,0.8535813274981764,996.0,
0.0003,,73750.0,0.0134,0.0037,0.465,0.0023,0.031,0.0002,0.0,0,9,28,50,0,200,132,163.36,0.9029138099902057,1009.28,
0.00047,,74600.0,0.0138,0.004,0.483,0.0026,0.03,0.0008,0.0,0,9,28,50,0,200,132,152.35,0.94504758779127,1029.2,
0.00076,,68650.0,0.0133,0.0038,0.465,0.0029,0.031,0.0007,0.0,0,9,28,25,0,200,132,122.69999999999999,0.8616218418907905,996.0,
0.00045,,72900.0,0.0136,0.004,0.47,0.0027,0.03,0.0006,0.0,0,9,30,50,0,200,132,156.98000000000002,0.8591221811695757,1022.56,
0.00027,,75500.0,0.0137,0.0038,0.47,0.0021,0.031,0.0005,0.0,0,10,26,50,0,200,88,158.01000000000002,0.9699702550471488,1015.9200000000001,
0.00084,,71100.0,0.0134,0.0038,0.475,0.002,0.032,0.0001,0.0,0,10,32,0,0,0,88,120.97984616000001,0.9168138621478304,968.1120000000001,
0.00063,,70600.0,0.0135,0.0039,0.477,0.0022,0.032,0.0,0.0,0,10,32,25,0,0,88,133.466,0.936283398018971,994.672,
0.00038,,74850.0,0.0133,0.0036,0.464,0.002,0.032,0.0,0.0,0,27,0,75,0,0,88,174.895,0.8217044512421737,1975.4,
